OS                           : Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:C1:00.0
None
./trajdata100/train_lih_6-31g.npy
Sizes of ptrain and pdot:
[(199996, 11, 11), (199996, 11, 11)]
len(theta) = 14641
len(jac) = 24199516
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 48399032 rows and 14641 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1570  2.48053e-02  6.255e-02  1.273e-02   1.8e-04  1.7e-05  1.2e+04  6.9e+01
  1580  2.48837e-02  6.231e-02  1.264e-02   1.8e-04  1.7e-05  1.2e+04  4.6e+01
  1590  2.49980e-02  6.196e-02  1.251e-02   1.8e-04  1.7e-05  1.2e+04  8.8e+01
  1600  2.51022e-02  6.164e-02  1.240e-02   1.8e-04  1.7e-05  1.2e+04  4.0e+01
  1610  2.52178e-02  6.129e-02  1.227e-02   1.8e-04  1.7e-05  1.2e+04  9.2e+01
  1620  2.53512e-02  6.089e-02  1.213e-02   1.7e-04  1.7e-05  1.2e+04  1.2e+02
  1630  2.54844e-02  6.049e-02  1.199e-02   1.7e-04  1.6e-05  1.2e+04  1.0e+02
  1640  2.56261e-02  6.007e-02  1.185e-02   1.7e-04  1.6e-05  1.2e+04  7.8e+01
  1650  2.57673e-02  5.966e-02  1.171e-02   1.7e-04  1.6e-05  1.2e+04  6.3e+01
  1660  2.59104e-02  5.924e-02  1.157e-02   1.7e-04  1.6e-05  1.2e+04  6.9e+01
  1670  2.60645e-02  5.880e-02  1.141e-02   1.7e-04  1.6e-05  1.2e+04  4.5e+01
  1680  2.62122e-02  5.838e-02  1.127e-02   1.7e-04  1.6e-05  1.2e+04  9.9e+01
  1690  2.63445e-02  5.801e-02  1.114e-02   1.7e-04  1.6e-05  1.2e+04  6.0e+01
  1700  2.65058e-02  5.757e-02  1.099e-02   1.7e-04  1.6e-05  1.2e+04  6.3e+01
  1710  2.66673e-02  5.713e-02  1.084e-02   1.6e-04  1.5e-05  1.2e+04  1.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1720  2.68121e-02  5.674e-02  1.070e-02   1.6e-04  1.5e-05  1.2e+04  4.3e+01
  1730  2.69632e-02  5.633e-02  1.056e-02   1.6e-04  1.5e-05  1.2e+04  4.4e+01
  1740  2.71013e-02  5.596e-02  1.043e-02   1.6e-04  1.5e-05  1.2e+04  1.2e+02
  1750  2.72123e-02  5.566e-02  1.033e-02   1.6e-04  1.5e-05  1.2e+04  4.8e+01
  1760  2.73263e-02  5.535e-02  1.022e-02   1.6e-04  1.5e-05  1.3e+04  8.4e+01
  1770  2.74734e-02  5.494e-02  1.008e-02   1.6e-04  1.5e-05  1.3e+04  3.7e+01
  1780  2.75831e-02  5.464e-02  9.980e-03   1.6e-04  1.5e-05  1.3e+04  7.4e+01
  1790  2.77075e-02  5.429e-02  9.863e-03   1.6e-04  1.4e-05  1.3e+04  8.1e+01
  1800  2.77913e-02  5.405e-02  9.784e-03   1.6e-04  1.4e-05  1.3e+04  8.0e+01
  1810  2.79076e-02  5.372e-02  9.674e-03   1.5e-04  1.4e-05  1.3e+04  1.0e+02
  1820  2.80260e-02  5.338e-02  9.561e-03   1.5e-04  1.4e-05  1.3e+04  4.4e+01
  1830  2.81610e-02  5.299e-02  9.432e-03   1.5e-04  1.4e-05  1.3e+04  5.6e+01
  1840  2.82547e-02  5.272e-02  9.342e-03   1.5e-04  1.4e-05  1.3e+04  6.2e+01
  1850  2.83598e-02  5.241e-02  9.241e-03   1.5e-04  1.4e-05  1.3e+04  8.8e+01
  1860  2.84538e-02  5.214e-02  9.151e-03   1.5e-04  1.4e-05  1.3e+04  6.9e+01
  1870  2.85521e-02  5.185e-02  9.056e-03   1.5e-04  1.4e-05  1.3e+04  7.9e+01
  1880  2.86341e-02  5.161e-02  8.978e-03   1.5e-04  1.3e-05  1.3e+04  1.2e+02
  1890  2.87354e-02  5.131e-02  8.882e-03   1.5e-04  1.3e-05  1.3e+04  7.6e+01
  1900  2.88831e-02  5.087e-02  8.742e-03   1.5e-04  1.3e-05  1.3e+04  9.3e+01
  1910  2.89776e-02  5.060e-02  8.652e-03   1.5e-04  1.3e-05  1.3e+04  3.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1920  2.90941e-02  5.026e-02  8.542e-03   1.4e-04  1.3e-05  1.3e+04  5.0e+01
  1930  2.91949e-02  4.997e-02  8.447e-03   1.4e-04  1.3e-05  1.3e+04  5.9e+01
  1940  2.93112e-02  4.963e-02  8.338e-03   1.4e-04  1.3e-05  1.3e+04  7.2e+01
  1950  2.93961e-02  4.939e-02  8.258e-03   1.4e-04  1.3e-05  1.3e+04  6.7e+01
  1960  2.95288e-02  4.902e-02  8.134e-03   1.4e-04  1.3e-05  1.3e+04  6.5e+01
  1970  2.96389e-02  4.871e-02  8.031e-03   1.4e-04  1.2e-05  1.3e+04  3.3e+01
  1980  2.97229e-02  4.847e-02  7.953e-03   1.4e-04  1.2e-05  1.3e+04  6.0e+01
  1990  2.98356e-02  4.816e-02  7.848e-03   1.4e-04  1.2e-05  1.3e+04  7.0e+01
  2000  2.99598e-02  4.782e-02  7.732e-03   1.4e-04  1.2e-05  1.3e+04  4.8e+01
  2010  3.00934e-02  4.746e-02  7.606e-03   1.4e-04  1.2e-05  1.3e+04  5.1e+01
  2020  3.02240e-02  4.711e-02  7.482e-03   1.4e-04  1.2e-05  1.3e+04  2.2e+01
  2030  3.02949e-02  4.692e-02  7.414e-03   1.3e-04  1.2e-05  1.3e+04  5.5e+01
  2040  3.04126e-02  4.661e-02  7.302e-03   1.3e-04  1.2e-05  1.3e+04  3.7e+01
  2050  3.04912e-02  4.640e-02  7.227e-03   1.3e-04  1.2e-05  1.3e+04  8.4e+01
  2060  3.05742e-02  4.618e-02  7.148e-03   1.3e-04  1.1e-05  1.4e+04  2.6e+01
  2070  3.06462e-02  4.599e-02  7.080e-03   1.3e-04  1.1e-05  1.4e+04  4.1e+01
  2080  3.07240e-02  4.578e-02  7.006e-03   1.3e-04  1.1e-05  1.4e+04  7.8e+01
  2090  3.08035e-02  4.557e-02  6.931e-03   1.3e-04  1.1e-05  1.4e+04  5.1e+01
  2100  3.08787e-02  4.537e-02  6.860e-03   1.3e-04  1.1e-05  1.4e+04  7.5e+01
  2110  3.09400e-02  4.521e-02  6.803e-03   1.3e-04  1.1e-05  1.4e+04  6.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2120  3.10107e-02  4.502e-02  6.738e-03   1.3e-04  1.1e-05  1.4e+04  6.7e+01
  2130  3.10662e-02  4.488e-02  6.687e-03   1.3e-04  1.1e-05  1.4e+04  1.1e+02
  2140  3.11139e-02  4.475e-02  6.645e-03   1.3e-04  1.1e-05  1.4e+04  6.6e+01
  2150  3.11859e-02  4.456e-02  6.581e-03   1.3e-04  1.1e-05  1.4e+04  5.1e+01
  2160  3.12592e-02  4.437e-02  6.517e-03   1.3e-04  1.1e-05  1.4e+04  5.2e+01
  2170  3.13310e-02  4.418e-02  6.455e-03   1.3e-04  1.1e-05  1.4e+04  4.7e+01
  2180  3.13943e-02  4.401e-02  6.400e-03   1.3e-04  1.0e-05  1.4e+04  4.0e+01
  2190  3.14805e-02  4.379e-02  6.326e-03   1.3e-04  1.0e-05  1.4e+04  5.5e+01
  2200  3.15547e-02  4.359e-02  6.262e-03   1.3e-04  1.0e-05  1.4e+04  7.2e+01
  2210  3.16199e-02  4.342e-02  6.206e-03   1.2e-04  1.0e-05  1.4e+04  4.3e+01
  2220  3.16867e-02  4.325e-02  6.149e-03   1.2e-04  1.0e-05  1.4e+04  4.9e+01
  2230  3.17529e-02  4.307e-02  6.093e-03   1.2e-04  1.0e-05  1.4e+04  4.9e+01
  2240  3.18256e-02  4.288e-02  6.031e-03   1.2e-04  1.0e-05  1.4e+04  5.0e+01
  2250  3.18756e-02  4.274e-02  5.988e-03   1.2e-04  9.9e-06  1.4e+04  5.1e+01
  2260  3.19248e-02  4.261e-02  5.946e-03   1.2e-04  9.8e-06  1.4e+04  6.6e+01
  2270  3.19881e-02  4.243e-02  5.891e-03   1.2e-04  9.8e-06  1.4e+04  5.6e+01
  2280  3.20448e-02  4.227e-02  5.842e-03   1.2e-04  9.7e-06  1.4e+04  6.8e+01
  2290  3.21180e-02  4.207e-02  5.779e-03   1.2e-04  9.6e-06  1.4e+04  2.2e+01
  2300  3.21856e-02  4.188e-02  5.720e-03   1.2e-04  9.6e-06  1.4e+04  3.3e+01
  2310  3.22487e-02  4.170e-02  5.664e-03   1.2e-04  9.5e-06  1.4e+04  3.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2320  3.22971e-02  4.156e-02  5.622e-03   1.2e-04  9.4e-06  1.4e+04  8.3e+01
  2330  3.23529e-02  4.140e-02  5.572e-03   1.2e-04  9.4e-06  1.4e+04  9.8e+01
  2340  3.24154e-02  4.122e-02  5.516e-03   1.2e-04  9.3e-06  1.4e+04  5.4e+01
  2350  3.24568e-02  4.109e-02  5.478e-03   1.2e-04  9.2e-06  1.4e+04  6.0e+01
  2360  3.25090e-02  4.094e-02  5.431e-03   1.2e-04  9.2e-06  1.4e+04  8.0e+01
  2370  3.25785e-02  4.073e-02  5.367e-03   1.2e-04  9.1e-06  1.5e+04  6.1e+01
  2380  3.26710e-02  4.045e-02  5.282e-03   1.2e-04  9.0e-06  1.5e+04  4.8e+01
  2390  3.27444e-02  4.023e-02  5.213e-03   1.2e-04  8.9e-06  1.5e+04  6.6e+01
  2400  3.27966e-02  4.008e-02  5.164e-03   1.2e-04  8.8e-06  1.5e+04  4.1e+01
  2410  3.28505e-02  3.992e-02  5.114e-03   1.1e-04  8.8e-06  1.5e+04  6.6e+01
  2420  3.29058e-02  3.976e-02  5.062e-03   1.1e-04  8.7e-06  1.5e+04  1.2e+02
  2430  3.29493e-02  3.963e-02  5.022e-03   1.1e-04  8.6e-06  1.5e+04  5.1e+01
  2440  3.30058e-02  3.947e-02  4.969e-03   1.1e-04  8.5e-06  1.5e+04  6.6e+01
  2450  3.30365e-02  3.938e-02  4.941e-03   1.1e-04  8.5e-06  1.5e+04  1.2e+02
  2460  3.30822e-02  3.924e-02  4.900e-03   1.1e-04  8.4e-06  1.5e+04  9.8e+01
  2470  3.31213e-02  3.913e-02  4.866e-03   1.1e-04  8.4e-06  1.5e+04  4.3e+01
  2480  3.31576e-02  3.903e-02  4.834e-03   1.1e-04  8.3e-06  1.5e+04  6.5e+01
  2490  3.31954e-02  3.892e-02  4.801e-03   1.1e-04  8.3e-06  1.5e+04  6.4e+01
  2500  3.32355e-02  3.880e-02  4.767e-03   1.1e-04  8.2e-06  1.5e+04  6.4e+01
  2510  3.32799e-02  3.867e-02  4.730e-03   1.1e-04  8.2e-06  1.5e+04  9.4e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2520  3.33191e-02  3.856e-02  4.697e-03   1.1e-04  8.1e-06  1.5e+04  7.2e+01
  2530  3.33665e-02  3.843e-02  4.658e-03   1.1e-04  8.1e-06  1.5e+04  5.3e+01
  2540  3.34052e-02  3.832e-02  4.627e-03   1.1e-04  8.0e-06  1.5e+04  9.6e+01
  2550  3.34563e-02  3.818e-02  4.586e-03   1.1e-04  8.0e-06  1.5e+04  1.3e+02
  2560  3.35116e-02  3.802e-02  4.542e-03   1.1e-04  7.9e-06  1.5e+04  7.0e+01
  2570  3.35597e-02  3.789e-02  4.504e-03   1.1e-04  7.9e-06  1.5e+04  9.7e+01
  2580  3.36000e-02  3.778e-02  4.473e-03   1.1e-04  7.8e-06  1.5e+04  7.3e+01
  2590  3.36474e-02  3.765e-02  4.436e-03   1.1e-04  7.8e-06  1.5e+04  5.0e+01
  2600  3.37008e-02  3.751e-02  4.395e-03   1.1e-04  7.7e-06  1.5e+04  3.7e+01
  2610  3.37438e-02  3.739e-02  4.363e-03   1.1e-04  7.7e-06  1.5e+04  1.1e+02
  2620  3.37865e-02  3.728e-02  4.331e-03   1.1e-04  7.6e-06  1.5e+04  6.6e+01
  2630  3.38298e-02  3.717e-02  4.299e-03   1.1e-04  7.6e-06  1.5e+04  9.7e+01
  2640  3.38686e-02  3.707e-02  4.271e-03   1.1e-04  7.5e-06  1.5e+04  1.2e+02
  2650  3.39089e-02  3.696e-02  4.242e-03   1.1e-04  7.5e-06  1.5e+04  2.0e+02
  2660  3.39577e-02  3.684e-02  4.208e-03   1.1e-04  7.4e-06  1.5e+04  8.9e+01
  2670  3.39974e-02  3.673e-02  4.181e-03   1.1e-04  7.4e-06  1.5e+04  1.6e+02
  2680  3.40350e-02  3.664e-02  4.155e-03   1.1e-04  7.3e-06  1.5e+04  5.9e+01
  2690  3.40757e-02  3.653e-02  4.127e-03   1.0e-04  7.3e-06  1.5e+04  1.3e+02
  2700  3.41231e-02  3.641e-02  4.096e-03   1.0e-04  7.3e-06  1.5e+04  1.6e+02
  2710  3.41621e-02  3.631e-02  4.069e-03   1.0e-04  7.2e-06  1.6e+04  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2720  3.42071e-02  3.620e-02  4.039e-03   1.0e-04  7.2e-06  1.6e+04  8.4e+01
  2730  3.42479e-02  3.609e-02  4.012e-03   1.0e-04  7.1e-06  1.6e+04  7.5e+01
  2740  3.42934e-02  3.597e-02  3.981e-03   1.0e-04  7.1e-06  1.6e+04  5.7e+01
  2750  3.43323e-02  3.587e-02  3.955e-03   1.0e-04  7.1e-06  1.6e+04  7.5e+01
  2760  3.43680e-02  3.578e-02  3.931e-03   1.0e-04  7.0e-06  1.6e+04  5.0e+01
  2770  3.44003e-02  3.569e-02  3.908e-03   1.0e-04  7.0e-06  1.6e+04  8.3e+01
  2780  3.44370e-02  3.559e-02  3.883e-03   1.0e-04  6.9e-06  1.6e+04  5.2e+01
  2790  3.44779e-02  3.547e-02  3.854e-03   1.0e-04  6.9e-06  1.6e+04  1.2e+02
  2800  3.45118e-02  3.537e-02  3.830e-03   1.0e-04  6.9e-06  1.6e+04  1.4e+02
  2810  3.45380e-02  3.529e-02  3.811e-03   1.0e-04  6.8e-06  1.6e+04  1.4e+02
  2820  3.45781e-02  3.517e-02  3.781e-03   1.0e-04  6.8e-06  1.6e+04  1.0e+02
  2830  3.46092e-02  3.507e-02  3.757e-03   1.0e-04  6.8e-06  1.6e+04  4.3e+01
  2840  3.46525e-02  3.493e-02  3.724e-03   1.0e-04  6.7e-06  1.6e+04  9.2e+01
  2850  3.46813e-02  3.484e-02  3.702e-03   1.0e-04  6.7e-06  1.6e+04  1.7e+02
  2860  3.47155e-02  3.473e-02  3.675e-03   1.0e-04  6.6e-06  1.6e+04  9.6e+01
  2870  3.47483e-02  3.462e-02  3.649e-03   9.9e-05  6.6e-06  1.6e+04  1.1e+02
  2880  3.47751e-02  3.452e-02  3.627e-03   9.9e-05  6.6e-06  1.6e+04  6.8e+01
  2890  3.48074e-02  3.441e-02  3.600e-03   9.9e-05  6.5e-06  1.6e+04  5.2e+01
  2900  3.48403e-02  3.429e-02  3.572e-03   9.8e-05  6.5e-06  1.6e+04  1.1e+02
  2910  3.48727e-02  3.417e-02  3.544e-03   9.8e-05  6.4e-06  1.6e+04  9.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  2920  3.48982e-02  3.408e-02  3.522e-03   9.8e-05  6.4e-06  1.6e+04  8.2e+01
  2930  3.49224e-02  3.399e-02  3.500e-03   9.8e-05  6.4e-06  1.6e+04  6.4e+01
  2940  3.49596e-02  3.385e-02  3.466e-03   9.7e-05  6.3e-06  1.6e+04  6.2e+01
  2950  3.49945e-02  3.371e-02  3.434e-03   9.7e-05  6.3e-06  1.6e+04  3.5e+01
  2960  3.50212e-02  3.360e-02  3.409e-03   9.6e-05  6.3e-06  1.6e+04  4.4e+01
  2970  3.50442e-02  3.351e-02  3.387e-03   9.6e-05  6.2e-06  1.6e+04  8.5e+01
  2980  3.50671e-02  3.342e-02  3.364e-03   9.6e-05  6.2e-06  1.6e+04  1.2e+02
  2990  3.50863e-02  3.334e-02  3.345e-03   9.6e-05  6.2e-06  1.6e+04  1.5e+02
  3000  3.51097e-02  3.324e-02  3.321e-03   9.5e-05  6.1e-06  1.6e+04  7.4e+01
  3010  3.51297e-02  3.315e-02  3.301e-03   9.5e-05  6.1e-06  1.6e+04  3.6e+01
  3020  3.51493e-02  3.306e-02  3.280e-03   9.5e-05  6.1e-06  1.6e+04  5.8e+01
  3030  3.51769e-02  3.293e-02  3.250e-03   9.5e-05  6.0e-06  1.6e+04  9.3e+01
  3040  3.51967e-02  3.283e-02  3.227e-03   9.4e-05  6.0e-06  1.6e+04  1.4e+02
  3050  3.52163e-02  3.274e-02  3.205e-03   9.4e-05  5.9e-06  1.6e+04  1.4e+02
  3060  3.52362e-02  3.263e-02  3.181e-03   9.4e-05  5.9e-06  1.6e+04  7.2e+01
  3070  3.52554e-02  3.253e-02  3.157e-03   9.3e-05  5.9e-06  1.7e+04  9.4e+01
  3080  3.52708e-02  3.245e-02  3.138e-03   9.3e-05  5.8e-06  1.7e+04  1.2e+02
  3090  3.52898e-02  3.234e-02  3.113e-03   9.3e-05  5.8e-06  1.7e+04  1.0e+02
  3100  3.53034e-02  3.226e-02  3.094e-03   9.3e-05  5.8e-06  1.7e+04  5.8e+01
  3110  3.53155e-02  3.219e-02  3.076e-03   9.2e-05  5.7e-06  1.7e+04  7.6e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3120  3.53285e-02  3.210e-02  3.056e-03   9.2e-05  5.7e-06  1.7e+04  1.1e+02
  3130  3.53420e-02  3.201e-02  3.034e-03   9.2e-05  5.7e-06  1.7e+04  1.3e+02
  3140  3.53491e-02  3.195e-02  3.022e-03   9.2e-05  5.7e-06  1.7e+04  5.4e+01
  3150  3.53582e-02  3.188e-02  3.005e-03   9.2e-05  5.6e-06  1.7e+04  4.5e+01
  3160  3.53665e-02  3.180e-02  2.988e-03   9.1e-05  5.6e-06  1.7e+04  9.5e+01
  3170  3.53736e-02  3.173e-02  2.972e-03   9.1e-05  5.6e-06  1.7e+04  4.7e+01
  3180  3.53798e-02  3.166e-02  2.956e-03   9.1e-05  5.6e-06  1.7e+04  8.8e+01
  3190  3.53856e-02  3.158e-02  2.939e-03   9.1e-05  5.5e-06  1.7e+04  1.3e+02
  3200  3.53906e-02  3.150e-02  2.922e-03   9.0e-05  5.5e-06  1.7e+04  1.0e+02
  3210  3.53947e-02  3.143e-02  2.906e-03   9.0e-05  5.5e-06  1.7e+04  1.0e+02
  3220  3.53978e-02  3.136e-02  2.891e-03   9.0e-05  5.4e-06  1.7e+04  8.6e+01
  3230  3.54000e-02  3.129e-02  2.876e-03   9.0e-05  5.4e-06  1.7e+04  1.4e+02
  3240  3.54014e-02  3.121e-02  2.859e-03   9.0e-05  5.4e-06  1.7e+04  9.4e+01
  3250  3.54015e-02  3.115e-02  2.847e-03   8.9e-05  5.4e-06  1.7e+04  1.1e+02
  3260  3.54009e-02  3.110e-02  2.837e-03   8.9e-05  5.4e-06  1.7e+04  1.3e+02
  3270  3.53996e-02  3.106e-02  2.828e-03   8.9e-05  5.3e-06  1.7e+04  1.8e+02
  3280  3.53972e-02  3.100e-02  2.818e-03   8.9e-05  5.3e-06  1.7e+04  6.5e+01
  3290  3.53939e-02  3.095e-02  2.807e-03   8.9e-05  5.3e-06  1.7e+04  6.1e+01
  3300  3.53878e-02  3.087e-02  2.792e-03   8.9e-05  5.3e-06  1.7e+04  1.7e+02
  3310  3.53822e-02  3.081e-02  2.781e-03   8.8e-05  5.3e-06  1.7e+04  8.3e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3320  3.53764e-02  3.076e-02  2.771e-03   8.8e-05  5.2e-06  1.7e+04  8.7e+01
  3330  3.53674e-02  3.069e-02  2.758e-03   8.8e-05  5.2e-06  1.7e+04  5.0e+01
  3340  3.53589e-02  3.063e-02  2.747e-03   8.8e-05  5.2e-06  1.7e+04  1.2e+02
  3350  3.53459e-02  3.054e-02  2.731e-03   8.8e-05  5.2e-06  1.7e+04  4.5e+01
  3360  3.53328e-02  3.046e-02  2.717e-03   8.7e-05  5.2e-06  1.7e+04  4.7e+01
  3370  3.53184e-02  3.038e-02  2.703e-03   8.7e-05  5.1e-06  1.7e+04  7.3e+01
  3380  3.53049e-02  3.031e-02  2.690e-03   8.7e-05  5.1e-06  1.7e+04  1.0e+02
  3390  3.52929e-02  3.025e-02  2.680e-03   8.7e-05  5.1e-06  1.7e+04  4.9e+01
  3400  3.52805e-02  3.019e-02  2.670e-03   8.7e-05  5.1e-06  1.7e+04  8.1e+01
  3410  3.52633e-02  3.012e-02  2.657e-03   8.6e-05  5.1e-06  1.7e+04  5.1e+01
  3420  3.52417e-02  3.003e-02  2.642e-03   8.6e-05  5.0e-06  1.7e+04  6.4e+01
  3430  3.52204e-02  2.994e-02  2.627e-03   8.6e-05  5.0e-06  1.7e+04  1.3e+02
  3440  3.52045e-02  2.988e-02  2.616e-03   8.6e-05  5.0e-06  1.7e+04  1.3e+02
  3450  3.51833e-02  2.980e-02  2.603e-03   8.6e-05  5.0e-06  1.8e+04  1.6e+02
  3460  3.51631e-02  2.972e-02  2.590e-03   8.5e-05  5.0e-06  1.8e+04  6.3e+01
  3470  3.51461e-02  2.966e-02  2.580e-03   8.5e-05  5.0e-06  1.8e+04  1.7e+02
  3480  3.51282e-02  2.960e-02  2.570e-03   8.5e-05  4.9e-06  1.8e+04  8.0e+01
  3490  3.51075e-02  2.953e-02  2.559e-03   8.5e-05  4.9e-06  1.8e+04  6.9e+01
  3500  3.50890e-02  2.947e-02  2.549e-03   8.5e-05  4.9e-06  1.8e+04  1.0e+02
  3510  3.50727e-02  2.942e-02  2.541e-03   8.4e-05  4.9e-06  1.8e+04  1.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3520  3.50538e-02  2.936e-02  2.531e-03   8.4e-05  4.9e-06  1.8e+04  1.8e+02
  3530  3.50334e-02  2.930e-02  2.522e-03   8.4e-05  4.9e-06  1.8e+04  5.5e+01
  3540  3.50146e-02  2.924e-02  2.513e-03   8.4e-05  4.8e-06  1.8e+04  1.1e+02
  3550  3.49934e-02  2.918e-02  2.504e-03   8.4e-05  4.8e-06  1.8e+04  1.2e+02
  3560  3.49765e-02  2.914e-02  2.497e-03   8.4e-05  4.8e-06  1.8e+04  1.7e+02
  3570  3.49582e-02  2.909e-02  2.490e-03   8.4e-05  4.8e-06  1.8e+04  2.1e+02
  3580  3.49329e-02  2.902e-02  2.480e-03   8.3e-05  4.8e-06  1.8e+04  1.4e+02
  3590  3.49147e-02  2.897e-02  2.473e-03   8.3e-05  4.8e-06  1.8e+04  1.1e+02
  3600  3.48910e-02  2.891e-02  2.465e-03   8.3e-05  4.8e-06  1.8e+04  1.8e+02
  3610  3.48750e-02  2.886e-02  2.459e-03   8.3e-05  4.8e-06  1.8e+04  1.6e+02
  3620  3.48554e-02  2.881e-02  2.452e-03   8.3e-05  4.7e-06  1.8e+04  1.1e+02
  3630  3.48269e-02  2.874e-02  2.442e-03   8.3e-05  4.7e-06  1.8e+04  6.9e+01
  3640  3.48015e-02  2.868e-02  2.434e-03   8.2e-05  4.7e-06  1.8e+04  9.2e+01
  3650  3.47742e-02  2.861e-02  2.425e-03   8.2e-05  4.7e-06  1.8e+04  9.0e+01
  3660  3.47533e-02  2.856e-02  2.419e-03   8.2e-05  4.7e-06  1.8e+04  1.2e+02
  3670  3.47217e-02  2.848e-02  2.409e-03   8.2e-05  4.7e-06  1.8e+04  6.0e+01
  3680  3.46920e-02  2.841e-02  2.400e-03   8.2e-05  4.7e-06  1.8e+04  1.8e+02
  3690  3.46542e-02  2.832e-02  2.388e-03   8.1e-05  4.7e-06  1.8e+04  7.3e+01
  3700  3.46221e-02  2.825e-02  2.379e-03   8.1e-05  4.6e-06  1.8e+04  1.0e+02
  3710  3.45962e-02  2.819e-02  2.372e-03   8.1e-05  4.6e-06  1.8e+04  8.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3720  3.45589e-02  2.810e-02  2.361e-03   8.1e-05  4.6e-06  1.8e+04  8.1e+01
  3730  3.45190e-02  2.801e-02  2.350e-03   8.0e-05  4.6e-06  1.8e+04  8.8e+01
  3740  3.44832e-02  2.794e-02  2.340e-03   8.0e-05  4.6e-06  1.8e+04  5.2e+01
  3750  3.44426e-02  2.785e-02  2.329e-03   8.0e-05  4.6e-06  1.8e+04  5.2e+01
  3760  3.44064e-02  2.777e-02  2.320e-03   8.0e-05  4.6e-06  1.8e+04  1.3e+02
  3770  3.43674e-02  2.769e-02  2.310e-03   7.9e-05  4.6e-06  1.8e+04  1.7e+02
  3780  3.43269e-02  2.760e-02  2.299e-03   7.9e-05  4.5e-06  1.8e+04  1.2e+02
  3790  3.43083e-02  2.756e-02  2.295e-03   7.9e-05  4.5e-06  1.8e+04  9.7e+01
  3800  3.42784e-02  2.750e-02  2.287e-03   7.9e-05  4.5e-06  1.8e+04  1.7e+02
  3810  3.42368e-02  2.741e-02  2.277e-03   7.9e-05  4.5e-06  1.8e+04  1.6e+02
  3820  3.42086e-02  2.736e-02  2.271e-03   7.9e-05  4.5e-06  1.8e+04  1.7e+02
  3830  3.41785e-02  2.730e-02  2.264e-03   7.8e-05  4.5e-06  1.8e+04  2.1e+02
  3840  3.41492e-02  2.724e-02  2.257e-03   7.8e-05  4.5e-06  1.8e+04  1.1e+02
  3850  3.41178e-02  2.717e-02  2.250e-03   7.8e-05  4.5e-06  1.9e+04  1.8e+02
  3860  3.40906e-02  2.712e-02  2.244e-03   7.8e-05  4.5e-06  1.9e+04  1.6e+02
  3870  3.40576e-02  2.705e-02  2.237e-03   7.8e-05  4.5e-06  1.9e+04  1.3e+02
  3880  3.40150e-02  2.697e-02  2.228e-03   7.7e-05  4.4e-06  1.9e+04  9.8e+01
  3890  3.39729e-02  2.689e-02  2.219e-03   7.7e-05  4.4e-06  1.9e+04  1.4e+02
  3900  3.39374e-02  2.682e-02  2.211e-03   7.7e-05  4.4e-06  1.9e+04  8.9e+01
  3910  3.38740e-02  2.670e-02  2.198e-03   7.7e-05  4.4e-06  1.9e+04  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  3920  3.38172e-02  2.659e-02  2.187e-03   7.6e-05  4.4e-06  1.9e+04  1.2e+02
