OS                           : Linux-5.14.21-150400.24.69_12.0.74-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-40GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:41:00.0
None
Size of p_train:
(20000, 29, 29)
len(theta) = 707281
len(jac) = 16816636
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 33633272 rows and 707281 columns
damp = 0.00000000000000e+00

atol = 1.00e-32                 conlim = 1.00e+08

btol = 1.00e-32             maxiter =    20000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  6430  6.71570e-01  5.749e+01  5.933e-02   3.5e-01  1.3e-07  8.0e+03  1.2e+02
  6440  6.71736e-01  5.749e+01  5.916e-02   3.5e-01  1.3e-07  8.0e+03  5.6e+01
  6450  6.71864e-01  5.749e+01  5.904e-02   3.5e-01  1.3e-07  8.0e+03  9.9e+01
  6460  6.72015e-01  5.749e+01  5.891e-02   3.5e-01  1.3e-07  8.0e+03  1.7e+02
  6470  6.72188e-01  5.748e+01  5.878e-02   3.5e-01  1.3e-07  8.0e+03  6.8e+01
  6480  6.72359e-01  5.748e+01  5.865e-02   3.5e-01  1.3e-07  8.0e+03  1.4e+02
  6490  6.72563e-01  5.748e+01  5.851e-02   3.5e-01  1.3e-07  8.0e+03  8.4e+01
  6500  6.72750e-01  5.748e+01  5.840e-02   3.5e-01  1.3e-07  8.0e+03  1.0e+02
  6510  6.72958e-01  5.748e+01  5.828e-02   3.5e-01  1.3e-07  8.0e+03  1.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  6520  6.73182e-01  5.748e+01  5.815e-02   3.5e-01  1.3e-07  8.0e+03  1.2e+02
  6530  6.73501e-01  5.748e+01  5.799e-02   3.5e-01  1.3e-07  8.0e+03  7.6e+01
  6540  6.73726e-01  5.748e+01  5.788e-02   3.5e-01  1.3e-07  8.0e+03  1.3e+02
  6550  6.73985e-01  5.748e+01  5.776e-02   3.5e-01  1.2e-07  8.0e+03  1.8e+02
  6560  6.74289e-01  5.748e+01  5.763e-02   3.5e-01  1.2e-07  8.0e+03  1.7e+02
  6570  6.74559e-01  5.748e+01  5.752e-02   3.5e-01  1.2e-07  8.1e+03  1.3e+02
  6580  6.74900e-01  5.748e+01  5.738e-02   3.5e-01  1.2e-07  8.1e+03  6.8e+01
  6590  6.75216e-01  5.748e+01  5.726e-02   3.5e-01  1.2e-07  8.1e+03  1.4e+02
  6600  6.75516e-01  5.748e+01  5.715e-02   3.5e-01  1.2e-07  8.1e+03  7.5e+01
  6610  6.75815e-01  5.748e+01  5.705e-02   3.5e-01  1.2e-07  8.1e+03  1.1e+02
  6620  6.76182e-01  5.748e+01  5.692e-02   3.5e-01  1.2e-07  8.1e+03  1.8e+02
  6630  6.76619e-01  5.748e+01  5.678e-02   3.5e-01  1.2e-07  8.1e+03  9.6e+01
  6640  6.77042e-01  5.748e+01  5.665e-02   3.5e-01  1.2e-07  8.1e+03  2.6e+02
  6650  6.77399e-01  5.748e+01  5.654e-02   3.5e-01  1.2e-07  8.1e+03  2.0e+02
  6660  6.77823e-01  5.748e+01  5.642e-02   3.5e-01  1.2e-07  8.1e+03  2.0e+02
  6670  6.78239e-01  5.748e+01  5.630e-02   3.5e-01  1.2e-07  8.1e+03  9.5e+01
  6680  6.78614e-01  5.748e+01  5.620e-02   3.5e-01  1.2e-07  8.1e+03  1.8e+02
  6690  6.79060e-01  5.748e+01  5.608e-02   3.5e-01  1.2e-07  8.1e+03  1.6e+02
  6700  6.79572e-01  5.748e+01  5.595e-02   3.5e-01  1.2e-07  8.1e+03  7.6e+01
  6710  6.80020e-01  5.748e+01  5.584e-02   3.5e-01  1.2e-07  8.1e+03  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  6720  6.80474e-01  5.748e+01  5.573e-02   3.5e-01  1.2e-07  8.1e+03  1.5e+02
  6730  6.80897e-01  5.748e+01  5.563e-02   3.5e-01  1.2e-07  8.2e+03  1.4e+02
  6740  6.81489e-01  5.748e+01  5.549e-02   3.5e-01  1.2e-07  8.2e+03  1.1e+02
  6750  6.82010e-01  5.748e+01  5.538e-02   3.5e-01  1.2e-07  8.2e+03  1.7e+02
  6760  6.82496e-01  5.748e+01  5.527e-02   3.5e-01  1.2e-07  8.2e+03  1.8e+02
  6770  6.83055e-01  5.748e+01  5.516e-02   3.5e-01  1.2e-07  8.2e+03  1.4e+02
  6780  6.83619e-01  5.748e+01  5.504e-02   3.5e-01  1.2e-07  8.2e+03  7.1e+01
  6790  6.84209e-01  5.748e+01  5.493e-02   3.5e-01  1.2e-07  8.2e+03  1.5e+02
  6800  6.84756e-01  5.748e+01  5.482e-02   3.5e-01  1.2e-07  8.2e+03  1.1e+02
  6810  6.85364e-01  5.748e+01  5.471e-02   3.5e-01  1.2e-07  8.2e+03  1.5e+02
  6820  6.85976e-01  5.747e+01  5.460e-02   3.5e-01  1.2e-07  8.2e+03  1.0e+02
  6830  6.86612e-01  5.747e+01  5.449e-02   3.5e-01  1.2e-07  8.2e+03  8.8e+01
  6840  6.87322e-01  5.747e+01  5.436e-02   3.5e-01  1.2e-07  8.2e+03  6.4e+01
  6850  6.88042e-01  5.747e+01  5.424e-02   3.5e-01  1.1e-07  8.2e+03  1.3e+02
  6860  6.88743e-01  5.747e+01  5.412e-02   3.5e-01  1.1e-07  8.2e+03  1.3e+02
  6870  6.89498e-01  5.747e+01  5.400e-02   3.5e-01  1.1e-07  8.2e+03  1.6e+02
  6880  6.90185e-01  5.747e+01  5.389e-02   3.5e-01  1.1e-07  8.2e+03  1.3e+02
  6890  6.90899e-01  5.747e+01  5.378e-02   3.5e-01  1.1e-07  8.2e+03  9.2e+01
  6900  6.91608e-01  5.747e+01  5.367e-02   3.5e-01  1.1e-07  8.3e+03  1.1e+02
  6910  6.92382e-01  5.747e+01  5.355e-02   3.5e-01  1.1e-07  8.3e+03  1.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  6920  6.93087e-01  5.747e+01  5.344e-02   3.5e-01  1.1e-07  8.3e+03  1.7e+02
  6930  6.93797e-01  5.747e+01  5.334e-02   3.5e-01  1.1e-07  8.3e+03  1.0e+02
  6940  6.94656e-01  5.747e+01  5.321e-02   3.5e-01  1.1e-07  8.3e+03  1.3e+02
  6950  6.95391e-01  5.747e+01  5.311e-02   3.5e-01  1.1e-07  8.3e+03  1.0e+02
  6960  6.96130e-01  5.747e+01  5.301e-02   3.5e-01  1.1e-07  8.3e+03  1.2e+02
  6970  6.96839e-01  5.747e+01  5.291e-02   3.5e-01  1.1e-07  8.3e+03  1.2e+02
  6980  6.97640e-01  5.747e+01  5.280e-02   3.5e-01  1.1e-07  8.3e+03  1.8e+02
  6990  6.98463e-01  5.747e+01  5.269e-02   3.5e-01  1.1e-07  8.3e+03  7.9e+01
  7000  6.99301e-01  5.747e+01  5.258e-02   3.5e-01  1.1e-07  8.3e+03  1.2e+02
  7010  6.99991e-01  5.747e+01  5.249e-02   3.5e-01  1.1e-07  8.3e+03  9.4e+01
  7020  7.00796e-01  5.747e+01  5.238e-02   3.5e-01  1.1e-07  8.3e+03  2.0e+02
  7030  7.01554e-01  5.747e+01  5.228e-02   3.5e-01  1.1e-07  8.3e+03  1.1e+02
  7040  7.02399e-01  5.747e+01  5.217e-02   3.5e-01  1.1e-07  8.3e+03  1.1e+02
  7050  7.03266e-01  5.747e+01  5.206e-02   3.5e-01  1.1e-07  8.3e+03  7.9e+01
  7060  7.04067e-01  5.747e+01  5.196e-02   3.5e-01  1.1e-07  8.3e+03  8.7e+01
  7070  7.05056e-01  5.747e+01  5.184e-02   3.5e-01  1.1e-07  8.4e+03  8.2e+01
  7080  7.05907e-01  5.747e+01  5.173e-02   3.5e-01  1.1e-07  8.4e+03  9.0e+01
  7090  7.06730e-01  5.747e+01  5.163e-02   3.5e-01  1.1e-07  8.4e+03  2.1e+02
  7100  7.07814e-01  5.747e+01  5.150e-02   3.5e-01  1.1e-07  8.4e+03  8.5e+01
  7110  7.08709e-01  5.747e+01  5.140e-02   3.5e-01  1.1e-07  8.4e+03  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  7120  7.09692e-01  5.747e+01  5.128e-02   3.5e-01  1.1e-07  8.4e+03  1.6e+02
  7130  7.10598e-01  5.747e+01  5.118e-02   3.5e-01  1.1e-07  8.4e+03  1.8e+02
  7140  7.11537e-01  5.747e+01  5.107e-02   3.5e-01  1.1e-07  8.4e+03  1.4e+02
  7150  7.12493e-01  5.747e+01  5.096e-02   3.5e-01  1.1e-07  8.4e+03  1.9e+02
  7160  7.13332e-01  5.747e+01  5.087e-02   3.5e-01  1.1e-07  8.4e+03  1.3e+02
  7170  7.14352e-01  5.747e+01  5.076e-02   3.5e-01  1.1e-07  8.4e+03  8.9e+01
  7180  7.15366e-01  5.746e+01  5.065e-02   3.5e-01  1.0e-07  8.4e+03  1.7e+02
  7190  7.16374e-01  5.746e+01  5.054e-02   3.5e-01  1.0e-07  8.4e+03  1.4e+02
  7200  7.17535e-01  5.746e+01  5.042e-02   3.5e-01  1.0e-07  8.4e+03  8.3e+01
  7210  7.18587e-01  5.746e+01  5.031e-02   3.5e-01  1.0e-07  8.4e+03  1.2e+02
  7220  7.19644e-01  5.746e+01  5.020e-02   3.5e-01  1.0e-07  8.4e+03  1.6e+02
  7230  7.20756e-01  5.746e+01  5.008e-02   3.5e-01  1.0e-07  8.4e+03  8.0e+01
  7240  7.21803e-01  5.746e+01  4.998e-02   3.5e-01  1.0e-07  8.5e+03  1.1e+02
  7250  7.22866e-01  5.746e+01  4.987e-02   3.5e-01  1.0e-07  8.5e+03  6.8e+01
  7260  7.23881e-01  5.746e+01  4.977e-02   3.5e-01  1.0e-07  8.5e+03  1.8e+02
  7270  7.24900e-01  5.746e+01  4.967e-02   3.5e-01  1.0e-07  8.5e+03  1.3e+02
  7280  7.25783e-01  5.746e+01  4.959e-02   3.5e-01  1.0e-07  8.5e+03  1.3e+02
  7290  7.26966e-01  5.746e+01  4.947e-02   3.5e-01  1.0e-07  8.5e+03  1.2e+02
  7300  7.28037e-01  5.746e+01  4.937e-02   3.5e-01  1.0e-07  8.5e+03  7.5e+01
  7310  7.28885e-01  5.746e+01  4.929e-02   3.5e-01  1.0e-07  8.5e+03  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  7320  7.29838e-01  5.746e+01  4.920e-02   3.5e-01  1.0e-07  8.5e+03  1.4e+02
  7330  7.31089e-01  5.746e+01  4.908e-02   3.5e-01  1.0e-07  8.5e+03  1.4e+02
  7340  7.32029e-01  5.746e+01  4.900e-02   3.5e-01  1.0e-07  8.5e+03  1.4e+02
  7350  7.32948e-01  5.746e+01  4.891e-02   3.5e-01  1.0e-07  8.5e+03  1.1e+02
  7360  7.33929e-01  5.746e+01  4.882e-02   3.5e-01  1.0e-07  8.5e+03  2.0e+02
  7370  7.35014e-01  5.746e+01  4.872e-02   3.5e-01  9.9e-08  8.5e+03  1.1e+02
  7380  7.35976e-01  5.746e+01  4.864e-02   3.5e-01  9.9e-08  8.5e+03  1.4e+02
  7390  7.36863e-01  5.746e+01  4.856e-02   3.5e-01  9.9e-08  8.5e+03  1.2e+02
  7400  7.37801e-01  5.746e+01  4.847e-02   3.5e-01  9.9e-08  8.5e+03  1.5e+02
  7410  7.38926e-01  5.746e+01  4.837e-02   3.5e-01  9.8e-08  8.6e+03  9.6e+01
  7420  7.39931e-01  5.746e+01  4.828e-02   3.5e-01  9.8e-08  8.6e+03  1.2e+02
  7430  7.40944e-01  5.746e+01  4.819e-02   3.5e-01  9.8e-08  8.6e+03  1.6e+02
  7440  7.41913e-01  5.746e+01  4.811e-02   3.5e-01  9.8e-08  8.6e+03  1.0e+02
  7450  7.43191e-01  5.746e+01  4.800e-02   3.5e-01  9.7e-08  8.6e+03  1.5e+02
  7460  7.44267e-01  5.746e+01  4.790e-02   3.5e-01  9.7e-08  8.6e+03  1.9e+02
  7470  7.45440e-01  5.746e+01  4.780e-02   3.5e-01  9.7e-08  8.6e+03  7.1e+01
  7480  7.46538e-01  5.746e+01  4.771e-02   3.5e-01  9.7e-08  8.6e+03  9.0e+01
  7490  7.47560e-01  5.746e+01  4.763e-02   3.5e-01  9.6e-08  8.6e+03  2.2e+02
  7500  7.48698e-01  5.746e+01  4.753e-02   3.5e-01  9.6e-08  8.6e+03  1.8e+02
  7510  7.49740e-01  5.746e+01  4.744e-02   3.5e-01  9.6e-08  8.6e+03  1.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  7520  7.50922e-01  5.746e+01  4.735e-02   3.5e-01  9.6e-08  8.6e+03  9.3e+01
  7530  7.52227e-01  5.746e+01  4.724e-02   3.5e-01  9.5e-08  8.6e+03  1.3e+02
  7540  7.53283e-01  5.746e+01  4.716e-02   3.5e-01  9.5e-08  8.6e+03  2.1e+02
  7550  7.54402e-01  5.746e+01  4.707e-02   3.5e-01  9.5e-08  8.6e+03  2.0e+02
  7560  7.55691e-01  5.746e+01  4.697e-02   3.5e-01  9.5e-08  8.6e+03  1.5e+02
  7570  7.56853e-01  5.746e+01  4.688e-02   3.5e-01  9.4e-08  8.6e+03  8.4e+01
  7580  7.58016e-01  5.746e+01  4.679e-02   3.5e-01  9.4e-08  8.6e+03  1.5e+02
  7590  7.59225e-01  5.745e+01  4.669e-02   3.5e-01  9.4e-08  8.7e+03  1.6e+02
  7600  7.60842e-01  5.745e+01  4.657e-02   3.5e-01  9.4e-08  8.7e+03  1.0e+02
  7610  7.61966e-01  5.745e+01  4.648e-02   3.5e-01  9.3e-08  8.7e+03  1.4e+02
  7620  7.63106e-01  5.745e+01  4.640e-02   3.5e-01  9.3e-08  8.7e+03  9.1e+01
  7630  7.64263e-01  5.745e+01  4.631e-02   3.5e-01  9.3e-08  8.7e+03  1.6e+02
  7640  7.65413e-01  5.745e+01  4.623e-02   3.5e-01  9.3e-08  8.7e+03  1.8e+02
  7650  7.67109e-01  5.745e+01  4.610e-02   3.5e-01  9.2e-08  8.7e+03  1.5e+02
  7660  7.68152e-01  5.745e+01  4.602e-02   3.5e-01  9.2e-08  8.7e+03  2.2e+02
  7670  7.69642e-01  5.745e+01  4.592e-02   3.5e-01  9.2e-08  8.7e+03  1.9e+02
  7680  7.70738e-01  5.745e+01  4.584e-02   3.5e-01  9.2e-08  8.7e+03  7.4e+01
  7690  7.72077e-01  5.745e+01  4.574e-02   3.5e-01  9.1e-08  8.7e+03  6.1e+01
  7700  7.73471e-01  5.745e+01  4.564e-02   3.5e-01  9.1e-08  8.7e+03  8.7e+01
  7710  7.74801e-01  5.745e+01  4.555e-02   3.5e-01  9.1e-08  8.7e+03  8.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  7720  7.76113e-01  5.745e+01  4.546e-02   3.5e-01  9.1e-08  8.7e+03  1.1e+02
  7730  7.77491e-01  5.745e+01  4.536e-02   3.5e-01  9.0e-08  8.7e+03  1.7e+02
  7740  7.78683e-01  5.745e+01  4.528e-02   3.5e-01  9.0e-08  8.7e+03  1.4e+02
  7750  7.79790e-01  5.745e+01  4.521e-02   3.5e-01  9.0e-08  8.7e+03  1.2e+02
  7760  7.80988e-01  5.745e+01  4.513e-02   3.5e-01  9.0e-08  8.8e+03  1.1e+02
  7770  7.82634e-01  5.745e+01  4.502e-02   3.5e-01  8.9e-08  8.8e+03  1.1e+02
  7780  7.83741e-01  5.745e+01  4.494e-02   3.5e-01  8.9e-08  8.8e+03  1.4e+02
  7790  7.85240e-01  5.745e+01  4.484e-02   3.5e-01  8.9e-08  8.8e+03  9.9e+01
  7800  7.86548e-01  5.745e+01  4.475e-02   3.5e-01  8.9e-08  8.8e+03  1.7e+02
  7810  7.87972e-01  5.745e+01  4.466e-02   3.5e-01  8.9e-08  8.8e+03  1.5e+02
  7820  7.89297e-01  5.745e+01  4.457e-02   3.5e-01  8.8e-08  8.8e+03  1.2e+02
  7830  7.90917e-01  5.745e+01  4.447e-02   3.5e-01  8.8e-08  8.8e+03  8.3e+01
  7840  7.92194e-01  5.745e+01  4.438e-02   3.5e-01  8.8e-08  8.8e+03  1.2e+02
  7850  7.93721e-01  5.745e+01  4.428e-02   3.5e-01  8.8e-08  8.8e+03  9.7e+01
  7860  7.95262e-01  5.745e+01  4.418e-02   3.5e-01  8.7e-08  8.8e+03  1.3e+02
  7870  7.96861e-01  5.745e+01  4.408e-02   3.5e-01  8.7e-08  8.8e+03  7.1e+01
  7880  7.98059e-01  5.745e+01  4.400e-02   3.5e-01  8.7e-08  8.8e+03  1.8e+02
  7890  7.99511e-01  5.745e+01  4.391e-02   3.5e-01  8.7e-08  8.8e+03  1.3e+02
  7900  8.00939e-01  5.745e+01  4.382e-02   3.5e-01  8.6e-08  8.8e+03  1.2e+02
  7910  8.02195e-01  5.745e+01  4.374e-02   3.5e-01  8.6e-08  8.8e+03  9.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  7920  8.03644e-01  5.745e+01  4.364e-02   3.5e-01  8.6e-08  8.8e+03  1.7e+02
  7930  8.04862e-01  5.745e+01  4.357e-02   3.5e-01  8.6e-08  8.8e+03  1.5e+02
  7940  8.06303e-01  5.745e+01  4.348e-02   3.5e-01  8.5e-08  8.9e+03  1.4e+02
  7950  8.07617e-01  5.745e+01  4.339e-02   3.5e-01  8.5e-08  8.9e+03  1.9e+02
  7960  8.09065e-01  5.745e+01  4.330e-02   3.5e-01  8.5e-08  8.9e+03  1.4e+02
  7970  8.10556e-01  5.745e+01  4.321e-02   3.5e-01  8.5e-08  8.9e+03  1.9e+02
  7980  8.12088e-01  5.745e+01  4.311e-02   3.5e-01  8.5e-08  8.9e+03  1.6e+02
  7990  8.13453e-01  5.745e+01  4.303e-02   3.5e-01  8.4e-08  8.9e+03  2.0e+02
  8000  8.14963e-01  5.745e+01  4.294e-02   3.5e-01  8.4e-08  8.9e+03  9.0e+01
  8010  8.16456e-01  5.745e+01  4.284e-02   3.5e-01  8.4e-08  8.9e+03  1.6e+02
  8020  8.17872e-01  5.744e+01  4.276e-02   3.5e-01  8.4e-08  8.9e+03  1.9e+02
  8030  8.19158e-01  5.744e+01  4.268e-02   3.5e-01  8.3e-08  8.9e+03  1.2e+02
  8040  8.20495e-01  5.744e+01  4.260e-02   3.5e-01  8.3e-08  8.9e+03  2.1e+02
  8050  8.22024e-01  5.744e+01  4.250e-02   3.5e-01  8.3e-08  8.9e+03  1.1e+02
  8060  8.23457e-01  5.744e+01  4.242e-02   3.5e-01  8.3e-08  8.9e+03  1.4e+02
  8070  8.24946e-01  5.744e+01  4.233e-02   3.5e-01  8.3e-08  8.9e+03  1.5e+02
  8080  8.26272e-01  5.744e+01  4.225e-02   3.5e-01  8.2e-08  8.9e+03  8.3e+01
  8090  8.27963e-01  5.744e+01  4.215e-02   3.5e-01  8.2e-08  8.9e+03  9.8e+01
  8100  8.29746e-01  5.744e+01  4.205e-02   3.5e-01  8.2e-08  8.9e+03  2.0e+02
  8110  8.31015e-01  5.744e+01  4.197e-02   3.5e-01  8.2e-08  8.9e+03  1.4e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8120  8.32577e-01  5.744e+01  4.188e-02   3.5e-01  8.1e-08  9.0e+03  1.6e+02
  8130  8.34016e-01  5.744e+01  4.180e-02   3.5e-01  8.1e-08  9.0e+03  1.6e+02
  8140  8.35399e-01  5.744e+01  4.172e-02   3.5e-01  8.1e-08  9.0e+03  1.4e+02
  8150  8.36906e-01  5.744e+01  4.164e-02   3.5e-01  8.1e-08  9.0e+03  1.3e+02
  8160  8.38337e-01  5.744e+01  4.156e-02   3.5e-01  8.1e-08  9.0e+03  1.4e+02
  8170  8.39858e-01  5.744e+01  4.147e-02   3.5e-01  8.0e-08  9.0e+03  2.3e+02
  8180  8.41427e-01  5.744e+01  4.138e-02   3.5e-01  8.0e-08  9.0e+03  1.8e+02
  8190  8.42919e-01  5.744e+01  4.130e-02   3.5e-01  8.0e-08  9.0e+03  1.6e+02
  8200  8.44093e-01  5.744e+01  4.124e-02   3.5e-01  8.0e-08  9.0e+03  1.4e+02
  8210  8.45475e-01  5.744e+01  4.116e-02   3.5e-01  8.0e-08  9.0e+03  9.3e+01
  8220  8.47116e-01  5.744e+01  4.107e-02   3.5e-01  7.9e-08  9.0e+03  1.3e+02
  8230  8.48455e-01  5.744e+01  4.100e-02   3.5e-01  7.9e-08  9.0e+03  8.7e+01
  8240  8.50017e-01  5.744e+01  4.092e-02   3.5e-01  7.9e-08  9.0e+03  1.1e+02
  8250  8.51436e-01  5.744e+01  4.084e-02   3.5e-01  7.9e-08  9.0e+03  9.3e+01
  8260  8.52963e-01  5.744e+01  4.076e-02   3.5e-01  7.9e-08  9.0e+03  1.8e+02
  8270  8.54628e-01  5.744e+01  4.067e-02   3.5e-01  7.8e-08  9.0e+03  1.4e+02
  8280  8.56128e-01  5.744e+01  4.059e-02   3.5e-01  7.8e-08  9.0e+03  2.4e+02
  8290  8.57388e-01  5.744e+01  4.052e-02   3.5e-01  7.8e-08  9.0e+03  1.2e+02
  8300  8.59085e-01  5.744e+01  4.044e-02   3.5e-01  7.8e-08  9.1e+03  1.4e+02
  8310  8.60479e-01  5.744e+01  4.036e-02   3.5e-01  7.8e-08  9.1e+03  9.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8320  8.61824e-01  5.744e+01  4.029e-02   3.5e-01  7.7e-08  9.1e+03  1.6e+02
  8330  8.63203e-01  5.744e+01  4.022e-02   3.5e-01  7.7e-08  9.1e+03  2.1e+02
  8340  8.64791e-01  5.744e+01  4.014e-02   3.5e-01  7.7e-08  9.1e+03  2.1e+02
  8350  8.66097e-01  5.744e+01  4.007e-02   3.5e-01  7.7e-08  9.1e+03  2.1e+02
  8360  8.67290e-01  5.744e+01  4.001e-02   3.5e-01  7.7e-08  9.1e+03  1.2e+02
  8370  8.68732e-01  5.744e+01  3.993e-02   3.5e-01  7.6e-08  9.1e+03  6.9e+01
  8380  8.69997e-01  5.744e+01  3.987e-02   3.5e-01  7.6e-08  9.1e+03  1.3e+02
  8390  8.71419e-01  5.744e+01  3.980e-02   3.5e-01  7.6e-08  9.1e+03  1.1e+02
  8400  8.73004e-01  5.744e+01  3.971e-02   3.5e-01  7.6e-08  9.1e+03  1.2e+02
  8410  8.74483e-01  5.744e+01  3.964e-02   3.5e-01  7.6e-08  9.1e+03  2.0e+02
  8420  8.75795e-01  5.744e+01  3.957e-02   3.5e-01  7.6e-08  9.1e+03  1.7e+02
  8430  8.77128e-01  5.744e+01  3.951e-02   3.5e-01  7.5e-08  9.1e+03  1.7e+02
  8440  8.78714e-01  5.744e+01  3.943e-02   3.5e-01  7.5e-08  9.1e+03  1.2e+02
  8450  8.80007e-01  5.744e+01  3.936e-02   3.5e-01  7.5e-08  9.1e+03  9.6e+01
  8460  8.81268e-01  5.744e+01  3.930e-02   3.5e-01  7.5e-08  9.1e+03  1.7e+02
  8470  8.82648e-01  5.744e+01  3.923e-02   3.5e-01  7.5e-08  9.1e+03  2.3e+02
  8480  8.84206e-01  5.744e+01  3.915e-02   3.5e-01  7.5e-08  9.1e+03  9.2e+01
  8490  8.85518e-01  5.744e+01  3.909e-02   3.5e-01  7.4e-08  9.2e+03  1.7e+02
  8500  8.86827e-01  5.744e+01  3.902e-02   3.5e-01  7.4e-08  9.2e+03  1.5e+02
  8510  8.87969e-01  5.744e+01  3.897e-02   3.5e-01  7.4e-08  9.2e+03  1.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8520  8.89384e-01  5.744e+01  3.890e-02   3.5e-01  7.4e-08  9.2e+03  1.3e+02
  8530  8.90908e-01  5.744e+01  3.882e-02   3.5e-01  7.4e-08  9.2e+03  1.5e+02
  8540  8.92169e-01  5.744e+01  3.876e-02   3.5e-01  7.4e-08  9.2e+03  1.3e+02
  8550  8.93483e-01  5.743e+01  3.870e-02   3.5e-01  7.3e-08  9.2e+03  1.6e+02
  8560  8.94671e-01  5.743e+01  3.864e-02   3.5e-01  7.3e-08  9.2e+03  2.0e+02
  8570  8.95957e-01  5.743e+01  3.858e-02   3.5e-01  7.3e-08  9.2e+03  2.1e+02
  8580  8.97370e-01  5.743e+01  3.852e-02   3.5e-01  7.3e-08  9.2e+03  1.3e+02
  8590  8.98801e-01  5.743e+01  3.845e-02   3.5e-01  7.3e-08  9.2e+03  1.1e+02
  8600  8.99977e-01  5.743e+01  3.839e-02   3.5e-01  7.3e-08  9.2e+03  1.3e+02
  8610  9.01418e-01  5.743e+01  3.832e-02   3.5e-01  7.2e-08  9.2e+03  1.5e+02
  8620  9.02637e-01  5.743e+01  3.827e-02   3.5e-01  7.2e-08  9.2e+03  2.1e+02
  8630  9.04142e-01  5.743e+01  3.820e-02   3.5e-01  7.2e-08  9.2e+03  2.2e+02
  8640  9.05464e-01  5.743e+01  3.814e-02   3.5e-01  7.2e-08  9.2e+03  1.1e+02
  8650  9.06878e-01  5.743e+01  3.807e-02   3.5e-01  7.2e-08  9.2e+03  1.1e+02
  8660  9.08120e-01  5.743e+01  3.801e-02   3.5e-01  7.2e-08  9.2e+03  1.4e+02
  8670  9.09428e-01  5.743e+01  3.795e-02   3.5e-01  7.1e-08  9.3e+03  1.9e+02
  8680  9.10640e-01  5.743e+01  3.790e-02   3.5e-01  7.1e-08  9.3e+03  2.0e+02
  8690  9.12042e-01  5.743e+01  3.783e-02   3.5e-01  7.1e-08  9.3e+03  2.2e+02
  8700  9.13671e-01  5.743e+01  3.776e-02   3.5e-01  7.1e-08  9.3e+03  6.7e+01
  8710  9.14861e-01  5.743e+01  3.770e-02   3.5e-01  7.1e-08  9.3e+03  1.7e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  8720  9.16268e-01  5.743e+01  3.764e-02   3.5e-01  7.1e-08  9.3e+03  1.4e+02
  8730  9.17503e-01  5.743e+01  3.758e-02   3.5e-01  7.0e-08  9.3e+03  1.6e+02
  8740  9.18756e-01  5.743e+01  3.752e-02   3.5e-01  7.0e-08  9.3e+03  1.2e+02
  8750  9.20283e-01  5.743e+01  3.745e-02   3.5e-01  7.0e-08  9.3e+03  1.9e+02
  8760  9.21543e-01  5.743e+01  3.739e-02   3.5e-01  7.0e-08  9.3e+03  1.4e+02
  8770  9.22923e-01  5.743e+01  3.733e-02   3.5e-01  7.0e-08  9.3e+03  9.1e+01
  8780  9.24149e-01  5.743e+01  3.727e-02   3.5e-01  7.0e-08  9.3e+03  1.6e+02
