OS                           : Linux-5.14.21-150400.24.81_12.0.86-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.15
CuPy Version                 : 12.1.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.23.5
SciPy Version                : 1.9.3
Cython Build Version         : 0.29.32
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/22.7/cuda/11.7/bin/nvcc
CUDA Build Version           : 11080
CUDA Driver Version          : 12000
CUDA Runtime Version         : 11070
cuBLAS Version               : (available)
cuFFT Version                : 10702
cuRAND Version               : 10210
cuSOLVER Version             : (11, 3, 5)
cuSPARSE Version             : (available)
NVRTC Version                : (11, 7)
Thrust Version               : 101501
CUB Build Version            : 101501
Jitify Build Version         : 4a37de0
cuDNN Build Version          : 8801
cuDNN Version                : 8302
NCCL Build Version           : 21602
NCCL Runtime Version         : 21505
cuTENSOR Version             : 10500
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-80GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:41:00.0
None
nprime = 435
npripri = 406
./trajdata100/train_lih_6-311ppgss.npy
Sizes of ptrain and pdot:
[(20000, 29, 29), (20000, 29, 29)]
Loss at truetheta:
6.043601238389638e-18
len(theta) = 707281
len(jac) = 16820000
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 33640000 rows and 707281 columns
damp = 0.00000000000000e+00

atol = 1.00e-08                 conlim = 1.00e+08

btol = 1.00e-08             maxiter =    40000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 34140  6.60591e-02  4.169e-03  2.061e-05   2.8e-05  2.1e-07  2.4e+04  3.2e+02
 34150  6.60614e-02  4.168e-03  2.060e-05   2.8e-05  2.1e-07  2.4e+04  2.6e+02
 34160  6.60636e-02  4.167e-03  2.059e-05   2.8e-05  2.1e-07  2.4e+04  1.9e+02
 34170  6.60657e-02  4.166e-03  2.058e-05   2.8e-05  2.1e-07  2.4e+04  2.6e+02
 34180  6.60685e-02  4.164e-03  2.056e-05   2.8e-05  2.1e-07  2.4e+04  2.6e+02
 34190  6.60711e-02  4.163e-03  2.055e-05   2.8e-05  2.0e-07  2.4e+04  3.2e+02
 34200  6.60735e-02  4.162e-03  2.054e-05   2.8e-05  2.0e-07  2.4e+04  2.4e+02
 34210  6.60759e-02  4.161e-03  2.053e-05   2.8e-05  2.0e-07  2.4e+04  3.2e+02
 34220  6.60782e-02  4.160e-03  2.052e-05   2.8e-05  2.0e-07  2.4e+04  2.5e+02
 34230  6.60803e-02  4.159e-03  2.051e-05   2.8e-05  2.0e-07  2.4e+04  3.5e+02
 34240  6.60829e-02  4.158e-03  2.050e-05   2.8e-05  2.0e-07  2.4e+04  1.7e+02
 34250  6.60851e-02  4.157e-03  2.049e-05   2.8e-05  2.0e-07  2.4e+04  2.4e+02
 34260  6.60876e-02  4.155e-03  2.048e-05   2.8e-05  2.0e-07  2.4e+04  3.2e+02
 34270  6.60900e-02  4.154e-03  2.047e-05   2.8e-05  2.0e-07  2.4e+04  2.7e+02
 34280  6.60925e-02  4.153e-03  2.046e-05   2.8e-05  2.0e-07  2.4e+04  3.2e+02
 34290  6.60947e-02  4.152e-03  2.045e-05   2.8e-05  2.0e-07  2.4e+04  2.4e+02
 34300  6.60970e-02  4.151e-03  2.044e-05   2.8e-05  2.0e-07  2.4e+04  3.7e+02
 34310  6.60991e-02  4.150e-03  2.043e-05   2.8e-05  2.0e-07  2.4e+04  3.9e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 34320  6.61015e-02  4.149e-03  2.042e-05   2.8e-05  2.0e-07  2.4e+04  3.2e+02
 34330  6.61041e-02  4.148e-03  2.041e-05   2.8e-05  2.0e-07  2.4e+04  1.6e+02
 34340  6.61064e-02  4.146e-03  2.040e-05   2.8e-05  2.0e-07  2.4e+04  2.0e+02
 34350  6.61089e-02  4.145e-03  2.039e-05   2.8e-05  2.0e-07  2.4e+04  2.5e+02
 34360  6.61112e-02  4.144e-03  2.037e-05   2.8e-05  2.0e-07  2.4e+04  2.7e+02
 34370  6.61132e-02  4.143e-03  2.037e-05   2.8e-05  2.0e-07  2.4e+04  2.3e+02
 34380  6.61160e-02  4.142e-03  2.035e-05   2.8e-05  2.0e-07  2.4e+04  2.9e+02
 34390  6.61182e-02  4.141e-03  2.034e-05   2.8e-05  2.0e-07  2.4e+04  2.4e+02
 34400  6.61204e-02  4.140e-03  2.033e-05   2.8e-05  2.0e-07  2.4e+04  2.2e+02
 34410  6.61229e-02  4.139e-03  2.032e-05   2.8e-05  2.0e-07  2.4e+04  2.5e+02
 34420  6.61254e-02  4.137e-03  2.031e-05   2.8e-05  2.0e-07  2.4e+04  4.1e+02
 34430  6.61277e-02  4.136e-03  2.030e-05   2.8e-05  2.0e-07  2.4e+04  2.8e+02
 34440  6.61295e-02  4.136e-03  2.029e-05   2.8e-05  2.0e-07  2.4e+04  1.8e+02
 34450  6.61317e-02  4.135e-03  2.028e-05   2.8e-05  2.0e-07  2.4e+04  2.9e+02
 34460  6.61345e-02  4.133e-03  2.027e-05   2.8e-05  2.0e-07  2.4e+04  3.2e+02
 34470  6.61366e-02  4.132e-03  2.026e-05   2.8e-05  2.0e-07  2.4e+04  2.1e+02
 34480  6.61390e-02  4.131e-03  2.025e-05   2.8e-05  2.0e-07  2.4e+04  1.7e+02
 34490  6.61413e-02  4.130e-03  2.024e-05   2.8e-05  2.0e-07  2.4e+04  3.2e+02
 34500  6.61439e-02  4.129e-03  2.023e-05   2.8e-05  2.0e-07  2.4e+04  3.0e+02
 34510  6.61460e-02  4.128e-03  2.022e-05   2.8e-05  2.0e-07  2.4e+04  1.8e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 34520  6.61482e-02  4.127e-03  2.021e-05   2.8e-05  2.0e-07  2.4e+04  2.1e+02
 34530  6.61504e-02  4.126e-03  2.020e-05   2.8e-05  2.0e-07  2.4e+04  2.4e+02
 34540  6.61529e-02  4.124e-03  2.019e-05   2.8e-05  2.0e-07  2.4e+04  3.1e+02
 34550  6.61553e-02  4.123e-03  2.018e-05   2.8e-05  2.0e-07  2.4e+04  3.7e+02
 34560  6.61575e-02  4.122e-03  2.017e-05   2.8e-05  2.0e-07  2.4e+04  2.4e+02
 34570  6.61600e-02  4.121e-03  2.016e-05   2.8e-05  2.0e-07  2.4e+04  1.7e+02
 34580  6.61622e-02  4.120e-03  2.015e-05   2.8e-05  2.0e-07  2.4e+04  3.2e+02
 34590  6.61642e-02  4.119e-03  2.014e-05   2.8e-05  2.0e-07  2.4e+04  2.0e+02
 34600  6.61666e-02  4.118e-03  2.013e-05   2.8e-05  2.0e-07  2.4e+04  2.7e+02
 34610  6.61691e-02  4.117e-03  2.012e-05   2.8e-05  2.0e-07  2.4e+04  2.5e+02
 34620  6.61713e-02  4.116e-03  2.011e-05   2.7e-05  2.0e-07  2.4e+04  3.3e+02
 34630  6.61736e-02  4.115e-03  2.010e-05   2.7e-05  2.0e-07  2.4e+04  2.5e+02
 34640  6.61758e-02  4.114e-03  2.009e-05   2.7e-05  2.0e-07  2.4e+04  3.2e+02
 34650  6.61780e-02  4.113e-03  2.008e-05   2.7e-05  2.0e-07  2.4e+04  3.4e+02
 34660  6.61807e-02  4.111e-03  2.007e-05   2.7e-05  2.0e-07  2.4e+04  3.2e+02
 34670  6.61831e-02  4.110e-03  2.006e-05   2.7e-05  2.0e-07  2.4e+04  1.9e+02
 34680  6.61854e-02  4.109e-03  2.005e-05   2.7e-05  2.0e-07  2.4e+04  3.1e+02
 34690  6.61877e-02  4.108e-03  2.004e-05   2.7e-05  2.0e-07  2.4e+04  3.2e+02
 34700  6.61902e-02  4.107e-03  2.003e-05   2.7e-05  2.0e-07  2.4e+04  2.6e+02
 34710  6.61923e-02  4.106e-03  2.002e-05   2.7e-05  2.0e-07  2.4e+04  2.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 34720  6.61944e-02  4.105e-03  2.001e-05   2.7e-05  2.0e-07  2.4e+04  2.5e+02
 34730  6.61968e-02  4.104e-03  2.000e-05   2.7e-05  2.0e-07  2.4e+04  2.0e+02
 34740  6.61992e-02  4.103e-03  1.999e-05   2.7e-05  2.0e-07  2.4e+04  2.1e+02
 34750  6.62015e-02  4.101e-03  1.998e-05   2.7e-05  2.0e-07  2.4e+04  2.9e+02
 34760  6.62040e-02  4.100e-03  1.997e-05   2.7e-05  2.0e-07  2.4e+04  2.5e+02
 34770  6.62066e-02  4.099e-03  1.996e-05   2.7e-05  2.0e-07  2.4e+04  2.3e+02
 34780  6.62091e-02  4.098e-03  1.995e-05   2.7e-05  2.0e-07  2.4e+04  1.7e+02
 34790  6.62113e-02  4.097e-03  1.994e-05   2.7e-05  2.0e-07  2.4e+04  1.9e+02
 34800  6.62136e-02  4.096e-03  1.993e-05   2.7e-05  2.0e-07  2.4e+04  2.0e+02
 34810  6.62163e-02  4.094e-03  1.992e-05   2.7e-05  2.0e-07  2.4e+04  2.7e+02
 34820  6.62189e-02  4.093e-03  1.991e-05   2.7e-05  2.0e-07  2.4e+04  2.5e+02
 34830  6.62212e-02  4.092e-03  1.990e-05   2.7e-05  2.0e-07  2.4e+04  2.6e+02
 34840  6.62237e-02  4.091e-03  1.988e-05   2.7e-05  2.0e-07  2.4e+04  2.9e+02
 34850  6.62260e-02  4.090e-03  1.987e-05   2.7e-05  2.0e-07  2.4e+04  3.9e+02
 34860  6.62285e-02  4.089e-03  1.986e-05   2.7e-05  2.0e-07  2.4e+04  3.0e+02
 34870  6.62314e-02  4.087e-03  1.985e-05   2.7e-05  2.0e-07  2.4e+04  3.1e+02
 34880  6.62339e-02  4.086e-03  1.984e-05   2.7e-05  2.0e-07  2.4e+04  2.1e+02
 34890  6.62361e-02  4.085e-03  1.983e-05   2.7e-05  2.0e-07  2.4e+04  2.7e+02
 34900  6.62387e-02  4.084e-03  1.982e-05   2.7e-05  2.0e-07  2.4e+04  2.5e+02
 34910  6.62413e-02  4.083e-03  1.981e-05   2.7e-05  2.0e-07  2.4e+04  3.2e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 34920  6.62436e-02  4.081e-03  1.980e-05   2.7e-05  2.0e-07  2.4e+04  2.2e+02
 34930  6.62464e-02  4.080e-03  1.979e-05   2.7e-05  2.0e-07  2.4e+04  2.5e+02
 34940  6.62493e-02  4.079e-03  1.977e-05   2.7e-05  2.0e-07  2.4e+04  2.6e+02
 34950  6.62514e-02  4.078e-03  1.976e-05   2.7e-05  2.0e-07  2.4e+04  3.3e+02
 34960  6.62541e-02  4.076e-03  1.975e-05   2.7e-05  2.0e-07  2.4e+04  2.7e+02
 34970  6.62566e-02  4.075e-03  1.974e-05   2.7e-05  2.0e-07  2.4e+04  1.3e+02
 34980  6.62593e-02  4.074e-03  1.973e-05   2.7e-05  2.0e-07  2.4e+04  2.2e+02
 34990  6.62614e-02  4.073e-03  1.972e-05   2.7e-05  2.0e-07  2.4e+04  3.2e+02
 35000  6.62637e-02  4.072e-03  1.971e-05   2.7e-05  2.0e-07  2.4e+04  2.0e+02
 35010  6.62666e-02  4.071e-03  1.970e-05   2.7e-05  2.0e-07  2.4e+04  3.5e+02
 35020  6.62690e-02  4.069e-03  1.969e-05   2.7e-05  2.0e-07  2.4e+04  2.3e+02
 35030  6.62715e-02  4.068e-03  1.968e-05   2.7e-05  2.0e-07  2.4e+04  1.6e+02
 35040  6.62737e-02  4.067e-03  1.967e-05   2.7e-05  2.0e-07  2.4e+04  2.6e+02
 35050  6.62762e-02  4.066e-03  1.966e-05   2.7e-05  2.0e-07  2.4e+04  2.8e+02
 35060  6.62788e-02  4.065e-03  1.965e-05   2.7e-05  2.0e-07  2.4e+04  3.4e+02
 35070  6.62816e-02  4.063e-03  1.964e-05   2.7e-05  2.0e-07  2.4e+04  2.4e+02
 35080  6.62838e-02  4.062e-03  1.963e-05   2.7e-05  2.0e-07  2.4e+04  2.3e+02
 35090  6.62863e-02  4.061e-03  1.961e-05   2.7e-05  2.0e-07  2.4e+04  3.4e+02
 35100  6.62891e-02  4.060e-03  1.960e-05   2.7e-05  2.0e-07  2.4e+04  3.1e+02
 35110  6.62913e-02  4.059e-03  1.959e-05   2.7e-05  2.0e-07  2.4e+04  2.5e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 35120  6.62937e-02  4.058e-03  1.958e-05   2.7e-05  2.0e-07  2.4e+04  3.2e+02
 35130  6.62962e-02  4.057e-03  1.957e-05   2.7e-05  2.0e-07  2.4e+04  3.1e+02
 35140  6.62986e-02  4.055e-03  1.956e-05   2.7e-05  2.0e-07  2.4e+04  2.2e+02
 35150  6.63013e-02  4.054e-03  1.955e-05   2.7e-05  2.0e-07  2.4e+04  2.3e+02
 35160  6.63038e-02  4.053e-03  1.954e-05   2.7e-05  2.0e-07  2.4e+04  1.8e+02
 35170  6.63061e-02  4.052e-03  1.953e-05   2.7e-05  2.0e-07  2.4e+04  3.3e+02
 35180  6.63086e-02  4.051e-03  1.952e-05   2.7e-05  2.0e-07  2.4e+04  2.2e+02
 35190  6.63110e-02  4.049e-03  1.951e-05   2.7e-05  2.0e-07  2.4e+04  2.3e+02
 35200  6.63137e-02  4.048e-03  1.950e-05   2.7e-05  2.0e-07  2.4e+04  1.3e+02
 35210  6.63164e-02  4.047e-03  1.949e-05   2.7e-05  2.0e-07  2.4e+04  3.4e+02
 35220  6.63191e-02  4.046e-03  1.947e-05   2.7e-05  2.0e-07  2.4e+04  2.9e+02
 35230  6.63212e-02  4.045e-03  1.947e-05   2.7e-05  2.0e-07  2.4e+04  2.2e+02
 35240  6.63239e-02  4.043e-03  1.945e-05   2.7e-05  2.0e-07  2.4e+04  2.5e+02
 35250  6.63264e-02  4.042e-03  1.944e-05   2.7e-05  2.0e-07  2.4e+04  3.1e+02
 35260  6.63291e-02  4.041e-03  1.943e-05   2.7e-05  2.0e-07  2.4e+04  1.8e+02
 35270  6.63314e-02  4.040e-03  1.942e-05   2.7e-05  2.0e-07  2.4e+04  3.6e+02
 35280  6.63337e-02  4.039e-03  1.941e-05   2.7e-05  2.0e-07  2.4e+04  3.2e+02
 35290  6.63364e-02  4.037e-03  1.940e-05   2.7e-05  2.0e-07  2.4e+04  2.9e+02
 35300  6.63386e-02  4.036e-03  1.939e-05   2.7e-05  2.0e-07  2.4e+04  1.6e+02
 35310  6.63412e-02  4.035e-03  1.938e-05   2.7e-05  2.0e-07  2.4e+04  2.3e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 35320  6.63435e-02  4.034e-03  1.937e-05   2.7e-05  2.0e-07  2.4e+04  4.0e+02
 35330  6.63457e-02  4.033e-03  1.936e-05   2.7e-05  2.0e-07  2.4e+04  1.9e+02
 35340  6.63481e-02  4.032e-03  1.935e-05   2.7e-05  2.0e-07  2.4e+04  2.7e+02
 35350  6.63504e-02  4.031e-03  1.934e-05   2.7e-05  2.0e-07  2.4e+04  2.9e+02
 35360  6.63531e-02  4.030e-03  1.933e-05   2.7e-05  2.0e-07  2.4e+04  1.5e+02
 35370  6.63555e-02  4.028e-03  1.932e-05   2.7e-05  2.0e-07  2.5e+04  3.9e+02
 35380  6.63580e-02  4.027e-03  1.931e-05   2.7e-05  2.0e-07  2.5e+04  2.9e+02
 35390  6.63603e-02  4.026e-03  1.930e-05   2.7e-05  2.0e-07  2.5e+04  3.5e+02
 35400  6.63629e-02  4.025e-03  1.929e-05   2.7e-05  2.0e-07  2.5e+04  2.9e+02
 35410  6.63655e-02  4.024e-03  1.928e-05   2.7e-05  2.0e-07  2.5e+04  1.8e+02
 35420  6.63678e-02  4.023e-03  1.927e-05   2.7e-05  2.0e-07  2.5e+04  1.5e+02
 35430  6.63701e-02  4.022e-03  1.926e-05   2.7e-05  2.0e-07  2.5e+04  3.3e+02
 35440  6.63725e-02  4.020e-03  1.925e-05   2.7e-05  2.0e-07  2.5e+04  1.4e+02
 35450  6.63752e-02  4.019e-03  1.924e-05   2.7e-05  2.0e-07  2.5e+04  2.8e+02
 35460  6.63779e-02  4.018e-03  1.922e-05   2.7e-05  2.0e-07  2.5e+04  2.1e+02
 35470  6.63805e-02  4.017e-03  1.921e-05   2.7e-05  1.9e-07  2.5e+04  2.4e+02
 35480  6.63829e-02  4.015e-03  1.920e-05   2.7e-05  1.9e-07  2.5e+04  3.2e+02
 35490  6.63854e-02  4.014e-03  1.919e-05   2.7e-05  1.9e-07  2.5e+04  3.8e+02
 35500  6.63879e-02  4.013e-03  1.918e-05   2.7e-05  1.9e-07  2.5e+04  1.6e+02
 35510  6.63900e-02  4.012e-03  1.917e-05   2.7e-05  1.9e-07  2.5e+04  3.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 35520  6.63926e-02  4.011e-03  1.916e-05   2.7e-05  1.9e-07  2.5e+04  3.1e+02
 35530  6.63950e-02  4.010e-03  1.915e-05   2.7e-05  1.9e-07  2.5e+04  2.7e+02
 35540  6.63974e-02  4.009e-03  1.914e-05   2.7e-05  1.9e-07  2.5e+04  2.0e+02
 35550  6.63996e-02  4.008e-03  1.913e-05   2.7e-05  1.9e-07  2.5e+04  2.4e+02
 35560  6.64022e-02  4.006e-03  1.912e-05   2.7e-05  1.9e-07  2.5e+04  3.1e+02
 35570  6.64047e-02  4.005e-03  1.911e-05   2.7e-05  1.9e-07  2.5e+04  2.7e+02
 35580  6.64067e-02  4.004e-03  1.910e-05   2.7e-05  1.9e-07  2.5e+04  2.7e+02
 35590  6.64093e-02  4.003e-03  1.909e-05   2.7e-05  1.9e-07  2.5e+04  2.4e+02
 35600  6.64119e-02  4.002e-03  1.908e-05   2.7e-05  1.9e-07  2.5e+04  2.5e+02
 35610  6.64143e-02  4.001e-03  1.907e-05   2.7e-05  1.9e-07  2.5e+04  3.0e+02
 35620  6.64164e-02  4.000e-03  1.906e-05   2.7e-05  1.9e-07  2.5e+04  1.9e+02
 35630  6.64188e-02  3.998e-03  1.905e-05   2.7e-05  1.9e-07  2.5e+04  2.7e+02
 35640  6.64211e-02  3.997e-03  1.904e-05   2.7e-05  1.9e-07  2.5e+04  3.6e+02
 35650  6.64233e-02  3.996e-03  1.903e-05   2.7e-05  1.9e-07  2.5e+04  2.6e+02
 35660  6.64259e-02  3.995e-03  1.902e-05   2.7e-05  1.9e-07  2.5e+04  3.4e+02
 35670  6.64282e-02  3.994e-03  1.901e-05   2.7e-05  1.9e-07  2.5e+04  4.0e+02
 35680  6.64307e-02  3.993e-03  1.900e-05   2.7e-05  1.9e-07  2.5e+04  1.8e+02
 35690  6.64330e-02  3.992e-03  1.899e-05   2.7e-05  1.9e-07  2.5e+04  2.4e+02
 35700  6.64349e-02  3.991e-03  1.898e-05   2.7e-05  1.9e-07  2.5e+04  3.4e+02
 35710  6.64377e-02  3.990e-03  1.897e-05   2.7e-05  1.9e-07  2.5e+04  1.9e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 35720  6.64398e-02  3.989e-03  1.896e-05   2.7e-05  1.9e-07  2.5e+04  3.3e+02
 35730  6.64420e-02  3.987e-03  1.895e-05   2.7e-05  1.9e-07  2.5e+04  3.0e+02
 35740  6.64445e-02  3.986e-03  1.894e-05   2.7e-05  1.9e-07  2.5e+04  2.6e+02
 35750  6.64466e-02  3.985e-03  1.893e-05   2.7e-05  1.9e-07  2.5e+04  2.0e+02
 35760  6.64490e-02  3.984e-03  1.892e-05   2.7e-05  1.9e-07  2.5e+04  3.3e+02
 35770  6.64514e-02  3.983e-03  1.891e-05   2.7e-05  1.9e-07  2.5e+04  2.5e+02
 35780  6.64536e-02  3.982e-03  1.890e-05   2.7e-05  1.9e-07  2.5e+04  2.9e+02
 35790  6.64561e-02  3.981e-03  1.889e-05   2.7e-05  1.9e-07  2.5e+04  2.9e+02
 35800  6.64582e-02  3.980e-03  1.888e-05   2.7e-05  1.9e-07  2.5e+04  3.0e+02
 35810  6.64604e-02  3.979e-03  1.888e-05   2.7e-05  1.9e-07  2.5e+04  3.3e+02
 35820  6.64627e-02  3.978e-03  1.887e-05   2.7e-05  1.9e-07  2.5e+04  2.2e+02
 35830  6.64651e-02  3.976e-03  1.886e-05   2.7e-05  1.9e-07  2.5e+04  2.7e+02
 35840  6.64674e-02  3.975e-03  1.885e-05   2.7e-05  1.9e-07  2.5e+04  2.7e+02
 35850  6.64698e-02  3.974e-03  1.884e-05   2.7e-05  1.9e-07  2.5e+04  2.4e+02
 35860  6.64720e-02  3.973e-03  1.883e-05   2.7e-05  1.9e-07  2.5e+04  2.5e+02
 35870  6.64742e-02  3.972e-03  1.882e-05   2.7e-05  1.9e-07  2.5e+04  2.8e+02
 35880  6.64767e-02  3.971e-03  1.881e-05   2.7e-05  1.9e-07  2.5e+04  2.0e+02
 35890  6.64790e-02  3.970e-03  1.880e-05   2.7e-05  1.9e-07  2.5e+04  1.4e+02
 35900  6.64812e-02  3.969e-03  1.879e-05   2.7e-05  1.9e-07  2.5e+04  3.3e+02
 35910  6.64837e-02  3.968e-03  1.878e-05   2.7e-05  1.9e-07  2.5e+04  3.0e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 35920  6.64857e-02  3.967e-03  1.877e-05   2.7e-05  1.9e-07  2.5e+04  2.2e+02
 35930  6.64881e-02  3.966e-03  1.876e-05   2.6e-05  1.9e-07  2.5e+04  2.6e+02
 35940  6.64905e-02  3.964e-03  1.875e-05   2.6e-05  1.9e-07  2.5e+04  2.3e+02
 35950  6.64928e-02  3.963e-03  1.874e-05   2.6e-05  1.9e-07  2.5e+04  1.3e+02
 35960  6.64955e-02  3.962e-03  1.873e-05   2.6e-05  1.9e-07  2.5e+04  3.9e+02
 35970  6.64978e-02  3.961e-03  1.872e-05   2.6e-05  1.9e-07  2.5e+04  1.8e+02
 35980  6.65001e-02  3.960e-03  1.871e-05   2.6e-05  1.9e-07  2.5e+04  1.9e+02
 35990  6.65027e-02  3.959e-03  1.870e-05   2.6e-05  1.9e-07  2.5e+04  1.7e+02
 36000  6.65049e-02  3.958e-03  1.869e-05   2.6e-05  1.9e-07  2.5e+04  3.4e+02
 36010  6.65075e-02  3.956e-03  1.868e-05   2.6e-05  1.9e-07  2.5e+04  2.3e+02
 36020  6.65097e-02  3.955e-03  1.867e-05   2.6e-05  1.9e-07  2.5e+04  2.5e+02
 36030  6.65119e-02  3.954e-03  1.866e-05   2.6e-05  1.9e-07  2.5e+04  2.0e+02
 36040  6.65142e-02  3.953e-03  1.865e-05   2.6e-05  1.9e-07  2.5e+04  1.9e+02
 36050  6.65167e-02  3.952e-03  1.864e-05   2.6e-05  1.9e-07  2.5e+04  3.0e+02
 36060  6.65192e-02  3.951e-03  1.863e-05   2.6e-05  1.9e-07  2.5e+04  1.9e+02
 36070  6.65215e-02  3.950e-03  1.862e-05   2.6e-05  1.9e-07  2.5e+04  3.8e+02
 36080  6.65240e-02  3.949e-03  1.861e-05   2.6e-05  1.9e-07  2.5e+04  3.4e+02
 36090  6.65262e-02  3.948e-03  1.860e-05   2.6e-05  1.9e-07  2.5e+04  2.9e+02
 36100  6.65286e-02  3.946e-03  1.859e-05   2.6e-05  1.9e-07  2.5e+04  2.5e+02
 36110  6.65310e-02  3.945e-03  1.858e-05   2.6e-05  1.9e-07  2.5e+04  2.7e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 36120  6.65333e-02  3.944e-03  1.857e-05   2.6e-05  1.9e-07  2.5e+04  1.9e+02
 36130  6.65354e-02  3.943e-03  1.856e-05   2.6e-05  1.9e-07  2.5e+04  2.8e+02
 36140  6.65378e-02  3.942e-03  1.855e-05   2.6e-05  1.9e-07  2.5e+04  2.3e+02
 36150  6.65401e-02  3.941e-03  1.854e-05   2.6e-05  1.9e-07  2.5e+04  2.3e+02
 36160  6.65422e-02  3.940e-03  1.853e-05   2.6e-05  1.9e-07  2.5e+04  3.3e+02
 36170  6.65446e-02  3.939e-03  1.852e-05   2.6e-05  1.9e-07  2.5e+04  1.7e+02
 36180  6.65472e-02  3.938e-03  1.851e-05   2.6e-05  1.9e-07  2.5e+04  3.6e+02
 36190  6.65494e-02  3.937e-03  1.850e-05   2.6e-05  1.9e-07  2.5e+04  3.0e+02
 36200  6.65518e-02  3.935e-03  1.849e-05   2.6e-05  1.9e-07  2.5e+04  2.9e+02
 36210  6.65537e-02  3.935e-03  1.849e-05   2.6e-05  1.9e-07  2.5e+04  2.4e+02
 36220  6.65566e-02  3.933e-03  1.847e-05   2.6e-05  1.9e-07  2.5e+04  1.4e+02
 36230  6.65590e-02  3.932e-03  1.846e-05   2.6e-05  1.9e-07  2.5e+04  2.6e+02
 36240  6.65609e-02  3.931e-03  1.846e-05   2.6e-05  1.9e-07  2.5e+04  1.9e+02
 36250  6.65632e-02  3.930e-03  1.845e-05   2.6e-05  1.9e-07  2.5e+04  3.8e+02
 36260  6.65653e-02  3.929e-03  1.844e-05   2.6e-05  1.9e-07  2.5e+04  2.8e+02
 36270  6.65679e-02  3.928e-03  1.843e-05   2.6e-05  1.9e-07  2.5e+04  2.4e+02
 36280  6.65701e-02  3.927e-03  1.842e-05   2.6e-05  1.9e-07  2.5e+04  2.6e+02
 36290  6.65723e-02  3.926e-03  1.841e-05   2.6e-05  1.9e-07  2.5e+04  2.5e+02
 36300  6.65745e-02  3.925e-03  1.840e-05   2.6e-05  1.9e-07  2.5e+04  3.7e+02
 36310  6.65765e-02  3.924e-03  1.839e-05   2.6e-05  1.9e-07  2.5e+04  3.1e+02
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
 36320  6.65787e-02  3.923e-03  1.838e-05   2.6e-05  1.9e-07  2.5e+04  3.1e+02
 36330  6.65811e-02  3.922e-03  1.837e-05   2.6e-05  1.9e-07  2.5e+04  3.1e+02
 36340  6.65831e-02  3.921e-03  1.836e-05   2.6e-05  1.9e-07  2.5e+04  2.8e+02
 36350  6.65854e-02  3.920e-03  1.835e-05   2.6e-05  1.9e-07  2.5e+04  3.6e+02
 36360  6.65877e-02  3.918e-03  1.835e-05   2.6e-05  1.9e-07  2.5e+04  1.6e+02
 36370  6.65900e-02  3.917e-03  1.834e-05   2.6e-05  1.9e-07  2.5e+04  3.3e+02
 36380  6.65924e-02  3.916e-03  1.833e-05   2.6e-05  1.9e-07  2.5e+04  1.8e+02
 36390  6.65949e-02  3.915e-03  1.832e-05   2.6e-05  1.9e-07  2.5e+04  2.6e+02
 36400  6.65974e-02  3.914e-03  1.831e-05   2.6e-05  1.9e-07  2.5e+04  2.9e+02
 36410  6.65995e-02  3.913e-03  1.830e-05   2.6e-05  1.9e-07  2.5e+04  1.7e+02
 36420  6.66016e-02  3.912e-03  1.829e-05   2.6e-05  1.9e-07  2.5e+04  1.8e+02
 36430  6.66043e-02  3.911e-03  1.828e-05   2.6e-05  1.9e-07  2.5e+04  2.7e+02
 36440  6.66068e-02  3.909e-03  1.827e-05   2.6e-05  1.9e-07  2.5e+04  2.8e+02
 36450  6.66088e-02  3.908e-03  1.826e-05   2.6e-05  1.9e-07  2.5e+04  2.8e+02
 36460  6.66108e-02  3.908e-03  1.825e-05   2.6e-05  1.9e-07  2.5e+04  2.1e+02
 36470  6.66134e-02  3.906e-03  1.824e-05   2.6e-05  1.9e-07  2.5e+04  2.5e+02
 36480  6.66154e-02  3.905e-03  1.823e-05   2.6e-05  1.9e-07  2.5e+04  2.1e+02
 36490  6.66178e-02  3.904e-03  1.822e-05   2.6e-05  1.9e-07  2.5e+04  1.7e+02
